sfdc_id	duplicate_count	most_recent_insert	oldest_insert	property_names	property_statuses	short_ids
a01Dn00000HHX5SIAX	2	2023-04-19T17:26:05.000Z	2022-01-29T00:09:15.000Z	"[""Roosevelt Lofts"",""Roosevelt Lofts""]"	"[""DISABLED"",""DISABLED""]"	"[""RWFFsQSGXS"",""Ft7zN0fFpw""]"
a01Dn00000HHGa6IAH	2	2023-04-19T15:33:54.000Z	2022-01-10T19:20:40.000Z	"[""Ansley Commons"",""Ansley Commons""]"	"[""DISABLED"",""DISABLED""]"	"[""f7IJAap0C9"",""9in4nyhyhz""]"
a01Dn00000HHtXGIA1	2	2023-04-18T03:29:39.000Z	2023-04-18T03:27:18.000Z	"[""West Village II"",""West Village I""]"	"[""ACTIVE"",""ACTIVE""]"	"[""qvPjY5UwhI"",""1Vl82Oodjq""]"
a01Dn00000HHMUWIA5	2	2023-04-18T03:09:07.000Z	2022-11-16T17:13:40.000Z	"[""Elevate"",""Elevate""]"	"[""DISABLED"",""ACTIVE""]"	"[""uBYI2UCRIm"",""pQYtyDhI4i""]"
a01Dn00000HHraWIAT	2	2023-04-14T19:55:23.000Z	2021-11-08T19:11:51.000Z	"[""Summit Station at Duluth"",""Summit Station""]"	"[""DISABLED"",""DISABLED""]"	"[""Hr5nVwGxaQ"",""xCb3qQ4IHf""]"
a01UL000001cbSbYAI	2	2023-04-13T22:02:33.000Z	2022-06-13T16:00:45.000Z	"[""Dartford Townhomes"",""Dartford Townhomes""]"	"[""DISABLED"",""DISABLED""]"	"[""PAlho9iMpx"",""JYIDHzf26a""]"
a01Dn00000HHqiTIAT	2	2023-04-13T22:01:04.000Z	2022-06-13T15:59:19.000Z	"[""Simmons Ridge"",""Simmons Ridge""]"	"[""DISABLED"",""DISABLED""]"	"[""ASmkEWKSMj"",""ls9lbGvCGi""]"
a01Dn00000HHnIQIA1	2	2023-04-13T21:43:23.000Z	2022-06-24T18:37:25.000Z	"[""The Penman"",""The Penman""]"	"[""DISABLED"",""DISABLED""]"	"[""ScIQ5JNdFy"",""v4wg1mhfDi""]"
a01Dn00000HHSxQIAX	2	2023-04-12T14:39:09.000Z	2023-04-12T14:37:28.000Z	"[""Modera Mosaic II"",""Modera Mosaic I""]"	"[""ACTIVE"",""ACTIVE""]"	"[""f3ccNvsa4n"",""yMysJcTm4E""]"
a01Dn00000HHdj9IAD	2	2023-04-11T15:36:30.000Z	2022-06-22T17:55:20.000Z	"[""550 Northridge"",""550 Northridge""]"	"[""DISABLED"",""DISABLED""]"	"[""QWPlbYZC6M"",""Wf3J0VAu57""]"
a01Dn00000HHJl8IAH	2	2023-04-04T17:12:49.000Z	2023-04-03T20:37:07.000Z	"[""CasaLago Peninsula"",""CasaLago Palisades""]"	"[""DISABLED"",""DISABLED""]"	"[""6XVJ2I9D6C"",""qQYjcnzmaX""]"
a01Dn00000HHHbhIAH	2	2023-04-03T19:34:28.000Z	2021-07-19T17:54:30.000Z	"[""Avenues at Holcomb Bridge"",""Avenues at Holcomb Bridge""]"	"[""DISABLED"",""ACTIVE""]"	"[""EwOCau7zP7"",""4I34Q44Ymo""]"
a01Dn00000HHcP6IAL	2	2023-04-03T18:47:36.000Z	2021-07-20T22:55:28.000Z	"[""Windsor Falls"",""Windsor Falls""]"	"[""DISABLED"",""ACTIVE""]"	"[""h9oLBBl1Bj"",""1gvqVGEXSp""]"
a01Dn00000HHX5rIAH	2	2023-04-03T18:44:29.000Z	2021-04-19T16:36:18.000Z	"[""The Roosevelt"",""The Roosevelt at Arlington Commons""]"	"[""DISABLED"",""ACTIVE""]"	"[""AoUTD3F74Z"",""ucpWzAqDaL""]"
a01Dn00000HHHybIAH	2	2023-04-03T18:34:44.000Z	2021-05-18T22:02:49.000Z	"[""Bell South City"",""Cadence""]"	"[""ACTIVE"",""DISABLED""]"	"[""aWimYQJqaa"",""61k1spgBFg""]"
a01Dn00000HHsXjIAL	2	2023-03-31T17:13:48.000Z	2023-03-31T17:10:06.000Z	"[""The Valley 2"",""The Valley""]"	"[""ACTIVE"",""ACTIVE""]"	"[""QU6i8TwIcT"",""vyZm5wpu6a""]"
a01Dn00000HHHlEIAX	2	2023-03-31T15:55:58.000Z	2022-01-27T00:00:37.000Z	"[""Ballantyne Commons Stockbridge"",""Ballantyne Commons Stockbridge""]"	"[""ACTIVE"",""DISABLED""]"	"[""19pN2Pw45j"",""45r24DsN4f""]"
a01Dn00000HHj9TIAT	2	2023-03-29T21:40:40.000Z	2021-11-30T19:39:20.000Z	"[""Havenwood Townhomes"",""Havenwood Townhomes""]"	"[""DISABLED"",""DISABLED""]"	"[""VG4nDjUo59"",""cZHRn3OOeM""]"
a01Dn00000HHMUmIAP	2	2023-03-29T15:28:58.000Z	2023-02-06T19:14:51.000Z	"[""Crossings at McDonough"",""Elevate Greene""]"	"[""DISABLED"",""DISABLED""]"	"[""WejvI615vG"",""vcNJpBp7sk""]"
a01Dn00000HHiBaIAL	2	2023-03-27T20:37:09.000Z	2022-04-28T14:34:37.000Z	"[""The Fulton"",""Fulton Apartments""]"	"[""DISABLED"",""DISABLED""]"	"[""SXg33lm9Mu"",""x37zMkWeil""]"
a01Dn00000HHmMUIA1	2	2023-03-27T19:41:34.000Z	2022-04-28T14:31:54.000Z	"[""North Kingsley"",""Kingsley Apartments""]"	"[""DISABLED"",""DISABLED""]"	"[""RgwKg3tkS2"",""AoHrNj8AwT""]"
a01Dn00000HHJ5RIAX	2	2023-03-27T19:29:49.000Z	2022-04-28T14:43:30.000Z	"[""Cahuenga Heights Apartments"",""Cahuenga Heights""]"	"[""DISABLED"",""DISABLED""]"	"[""FEX4FlC1AL"",""Y5DjFIMBxA""]"
a01Dn00000HHTFbIAP	2	2023-03-27T18:48:02.000Z	2022-04-28T14:25:36.000Z	"[""Nova Townhomes"",""Nova Apartments""]"	"[""DISABLED"",""DISABLED""]"	"[""A1MsYaw7iK"",""mG5EfhEBMZ""]"
a01Dn00000HHXAtIAP	2	2023-03-24T20:59:55.000Z	2022-04-28T14:18:00.000Z	"[""San Pedro Bank Lofts"",""San Pedro Bank Lofts""]"	"[""DISABLED"",""DISABLED""]"	"[""l47osmOqva"",""V3rFgtjbFH""]"
a01Dn00000HHaeoIAD	2	2023-03-24T19:34:32.000Z	2022-02-28T19:43:03.000Z	"[""The View"",""The View""]"	"[""DISABLED"",""DISABLED""]"	"[""wOVoI9kC86"",""UiZZG6fYf1""]"
a01Dn00000HHuhVIAT	2	2023-03-24T18:53:38.000Z	2022-04-28T14:24:31.000Z	"[""Orange Grove Circle"",""Orange Grove Circle""]"	"[""ACTIVE"",""DISABLED""]"	"[""Vxa6QEvHw9"",""uEUd44JYt8""]"
a01Dn00000HHYKdIAP	2	2023-03-24T18:45:02.000Z	2022-04-28T14:16:36.000Z	"[""South Park Lofts"",""South Park Lofts""]"	"[""DISABLED"",""DISABLED""]"	"[""x3c5JJCbZr"",""dnBaaAhykE""]"
a01UL000006zatnYAA	2	2023-03-24T17:27:47.000Z	2022-04-28T14:20:18.000Z	"[""San Fernando Building"",""San Fernando Lofts""]"	"[""DISABLED"",""DISABLED""]"	"[""EaswC5De08"",""UO6CC1fute""]"
a01Dn00000HHmj6IAD	2	2023-03-24T00:01:55.000Z	2022-04-28T14:21:37.000Z	"[""Pacific Rose"",""Pacific Rose""]"	"[""DISABLED"",""DISABLED""]"	"[""YACR4dQBcl"",""Z3nxoirkp5""]"
a01Dn00000HHeMHIA1	2	2023-03-22T21:43:08.000Z	2022-08-16T21:08:57.000Z	"[""Ascend Apollo"",""Ascend Apollo""]"	"[""DISABLED"",""DISABLED""]"	"[""5fkfgLfsAh"",""SgyersQR6C""]"
a01Dn00000HHHA7IAP	2	2023-03-22T16:58:08.000Z	2022-08-16T21:08:07.000Z	"[""Aspire Apollo"",""Aspire Apollo""]"	"[""DISABLED"",""DISABLED""]"	"[""33Z5oxvpy4"",""9WwjoI6Sl9""]"
a01Dn00000HHq8tIAD	2	2023-03-21T20:15:27.000Z	2022-04-08T15:54:54.000Z	"[""Roundhill Townhomes"",""Roundhill Townhomes""]"	"[""DISABLED"",""DISABLED""]"	"[""l9uvrqRzwI"",""rslJzwtBFV""]"
a01Dn00000HHe6hIAD	2	2023-03-21T15:51:31.000Z	2022-08-16T21:07:09.000Z	"[""Allure Apollo"",""Allure Apollo""]"	"[""DISABLED"",""DISABLED""]"	"[""iJCk4T0fr5"",""ZfwhWKaVX1""]"
a01Dn00000HHSl4IAH	2	2023-03-20T21:36:22.000Z	2022-04-28T14:26:42.000Z	"[""Milano"",""Milano Apartments""]"	"[""ACTIVE"",""DISABLED""]"	"[""GlP6ssE791"",""WOA8KIyNOH""]"
a01Dn00000HHJI9IAP	2	2023-03-20T21:14:33.000Z	2022-02-23T23:43:33.000Z	"[""Burano"",""Burano""]"	"[""DISABLED"",""DISABLED""]"	"[""PaYzY3xOV8"",""hgpAmqjhex""]"
a01Dn00000HHH6MIAX	2	2023-03-11T00:35:05.000Z	2022-11-01T16:03:58.000Z	"[""Arte"",""Arte""]"	"[""DISABLED"",""DISABLED""]"	"[""Oe8YgCiOma"",""qJzC4OPaIT""]"
a01Dn00000HHbS6IAL	2	2023-03-10T00:09:40.000Z	2022-11-22T16:53:56.000Z	"[""The Waterford at Summer Park"",""The Waterford at Summer Park""]"	"[""ACTIVE"",""DISABLED""]"	"[""3XKUPIj0GV"",""xDN8je568N""]"
a01Dn00000HHv55IAD	2	2023-03-09T22:42:37.000Z	2021-09-15T21:36:11.000Z	"["" Sixty58 Townhomes"",""Sixty58""]"	"[""DISABLED"",""DISABLED""]"	"[""VFDB8Mr6Sc"",""8uwb3YU6y4""]"
a01Dn00000HHkoyIAD	2	2023-03-09T00:33:14.000Z	2022-02-23T23:55:56.000Z	"[""Lucia"",""Lucia""]"	"[""ACTIVE"",""DISABLED""]"	"[""Jd7E4ucFas"",""2gFXYbTFUB""]"
a01Dn00000HHqmGIAT	2	2023-03-02T22:04:22.000Z	2022-07-11T17:41:08.000Z	"[""Solana"",""Solana""]"	"[""DISABLED"",""DISABLED""]"	"[""x7tsoq3F6a"",""QWlBkk8SmN""]"
a01Dn00000HHipKIAT	2	2023-03-02T20:41:05.000Z	2022-08-03T20:18:04.000Z	"[""The Halston"",""Laurel Ridge""]"	"[""DISABLED"",""DISABLED""]"	"[""7FrKvIkHsa"",""ltSV1CBlLW""]"
a01Dn00000HHGIgIAP	2	2023-02-28T18:17:39.000Z	2022-08-01T17:08:14.000Z	"[""The Addison"",""Addison Apartments""]"	"[""DISABLED"",""DISABLED""]"	"[""1o4nw5jsEA"",""OXHZQr0ZMM""]"
a01Dn00000HHLBfIAP	2	2023-02-28T18:09:18.000Z	2022-08-01T19:07:23.000Z	"[""Courtney Trace"",""Courtney Trace""]"	"[""DISABLED"",""DISABLED""]"	"[""zQaKH6AK9p"",""BKLkRYs774""]"
a01Dn00000HHgCKIA1	2	2023-02-27T21:53:59.000Z	2022-11-15T18:21:23.000Z	"[""Circ Residences"",""Circ Residences""]"	"[""ACTIVE"",""DISABLED""]"	"[""SJSfmHtemj"",""2jVtk2KuhK""]"
a01Dn00000HHuqZIAT	2	2023-02-21T17:40:18.000Z	2021-03-29T18:29:02.000Z	"[""Prado"",""Prado""]"	"[""DISABLED"",""ACTIVE""]"	"[""mUr30oZWDX"",""0cMjPcpHAh""]"
a01Dn00000HHjVQIA1	2	2023-02-17T16:58:28.000Z	2021-10-22T19:33:31.000Z	"[""The Hills"",""The Hills""]"	"[""DISABLED"",""DISABLED""]"	"[""EkrK8ePDLa"",""F6tETLEaaT""]"
a01Dn00000HHYH9IAP	2	2023-02-15T21:55:09.000Z	2022-03-17T20:26:24.000Z	"[""Southpoint Crossing"",""Southpoint Crossing Apartments""]"	"[""DISABLED"",""DISABLED""]"	"[""ZWCOKHOmK6"",""Z82gpIadUu""]"
a01Dn00000HHuHLIA1	2	2023-02-14T15:33:16.000Z	2021-12-03T22:14:34.000Z	"[""32 Hundred Lenox"",""32 Hundred Lenox""]"	"[""DISABLED"",""DISABLED""]"	"[""pKLNLda6gz"",""ApVKBucQyZ""]"
a01Dn00000HHeG7IAL	2	2023-02-13T21:10:45.000Z	2021-12-03T22:15:18.000Z	"[""Arbors at East Cobb"",""Arbors at East Cobb""]"	"[""DISABLED"",""DISABLED""]"	"[""Fo199giDq1"",""9vGC24AuXW""]"
a01Dn00000HHl3BIAT	2	2023-02-10T17:57:34.000Z	2022-03-29T16:28:47.000Z	"[""Magnolia at Spring"",""Magnolia at Spring""]"	"[""ACTIVE"",""DISABLED""]"	"[""zDGkkopUps"",""letLNAPdYe""]"
a01Dn00000HHRjBIAX	2	2023-02-10T17:50:13.000Z	2022-09-28T17:05:27.000Z	"[""Madison Providence"",""Madison Providence""]"	"[""ACTIVE"",""DISABLED""]"	"[""3CkBsxQtN1"",""mm6iG6lP8Q""]"
a01Dn00000HHFHmIAP	2	2023-02-10T17:39:49.000Z	2022-08-22T19:37:36.000Z	"[""2370 Main at Sugarloaf"",""2370 Main at Sugarloaf""]"	"[""DISABLED"",""ACTIVE""]"	"[""RNG5WWlN2l"",""m6ZQkZiRmZ""]"
a01Dn00000HHSFGIA5	2	2023-02-10T16:25:34.000Z	2023-02-10T16:24:25.000Z	"[""Mattress Factory Lofts - MLK Jr"",""Mattress Factory Lofts - Grant St""]"	"[""DISABLED"",""DISABLED""]"	"[""XyJyb4HRUw"",""zGDpe07xkP""]"
a01Dn00000HHVB3IAP	3	2023-02-08T18:31:03.000Z	2020-07-28T18:09:57.000Z	"[""Radius West"",""Radius West"",""Radius West""]"	"[""DISABLED"",""ACTIVE"",""DISABLED""]"	"[""uoJHuNsMVX"",""P103k53q7P"",""UCqlVVhplT""]"
a01Dn00000HHvBtIAL	2	2023-02-08T16:35:02.000Z	2021-11-10T19:23:49.000Z	"[""The Slate"",""The Slate -""]"	"[""DISABLED"",""DISABLED""]"	"[""AyKqdIIK9o"",""OOgTxCdbz8""]"
a01Dn00000HHezSIAT	2	2023-02-07T19:20:41.000Z	2022-03-28T20:59:57.000Z	"[""Boardwalk Lofts"",""Boardwalk Lofts""]"	"[""DISABLED"",""ACTIVE""]"	"[""p0PfhldIy4"",""UiqikGUuMm""]"
a01Dn00000HHSjgIAH	2	2023-02-07T17:05:05.000Z	2022-03-29T21:39:28.000Z	"[""Midtown at Camp Springs"",""Midtown at Camp Springs""]"	"[""DISABLED"",""DISABLED""]"	"[""5aQ29WfG6C"",""QPTCNxIyNz""]"
a01Dn00000HHdmoIAD	2	2023-02-02T21:07:03.000Z	2022-04-29T17:40:16.000Z	"[""542 Boulevard"",""542 Boulevard""]"	"[""DISABLED"",""DISABLED""]"	"[""ER3grdoAoJ"",""HUZWUSTiMS""]"
a01Dn00000HHaduIAD	3	2023-01-25T23:24:16.000Z	2021-03-12T22:04:44.000Z	"[""Victory at Summerhill"",""Victory at Summerhill"",""Broadstone Summerhill""]"	"[""DISABLED"",""ACTIVE"",""DISABLED""]"	"[""FwfVCj3vB4"",""s1KjunN4x9"",""BupEF8uXai""]"
a01Dn00000HHnv5IAD	2	2023-01-25T00:37:30.000Z	2020-11-13T20:29:41.000Z	"[""Current"",""The Current Apartments""]"	"[""DISABLED"",""ACTIVE""]"	"[""LAuP2o7Hho"",""sbghmwdPZH""]"
a01Dn00000HHh7AIAT	2	2023-01-24T17:03:00.000Z	2021-05-12T17:38:13.000Z	"[""Broadstone Knox District"",""Darby Knox District""]"	"[""DISABLED"",""DISABLED""]"	"[""jqV2sgr34n"",""TuL8FLgsMw""]"
a01Dn00000HHcm5IAD	2	2023-01-23T16:41:45.000Z	2021-11-03T20:21:17.000Z	"[""X Miami"",""X Miami""]"	"[""ACTIVE"",""DISABLED""]"	"[""QCyW4LGubs"",""ZphHkPR2CF""]"
a01Dn00000HHw8jIAD	2	2023-01-20T22:03:36.000Z	2021-08-06T17:28:48.000Z	"[""Towerview at Ballantyne"",""Towerview at Ballantyne""]"	"[""DISABLED"",""DISABLED""]"	"[""l45ItzfmJw"",""rUr1qOuTxA""]"
a01Dn00000HHcVAIA1	2	2023-01-20T21:42:10.000Z	2023-01-20T21:39:42.000Z	"[""Montclair"",""Winter Ridge""]"	"[""ACTIVE"",""ACTIVE""]"	"[""6jlZbIQwXN"",""P1igLWlW2i""]"
a01Dn00000HHNlbIAH	2	2023-01-20T19:15:03.000Z	2022-06-07T21:52:38.000Z	"[""The Gantry"",""The Gantry at Union Market""]"	"[""DISABLED"",""DISABLED""]"	"[""9NHCF1pMEf"",""OidKBxfCnP""]"
a01Dn00000HHk61IAD	2	2023-01-18T19:44:53.000Z	2023-01-18T17:19:38.000Z	"[""Kings Arms"",""Kings Arms- wrong company""]"	"[""ACTIVE"",""DISABLED""]"	"[""ShKUTxPbLp"",""bsXfdjNWf6""]"
a01Dn00000HHut5IAD	2	2023-01-18T19:39:05.000Z	2023-01-18T17:12:30.000Z	"[""Revolution Crossing - wrong company"",""Revolution Crossing""]"	"[""DISABLED"",""ACTIVE""]"	"[""xyn1L2bfpT"",""MU4yUmrAgE""]"
a01Dn00000HHvKZIA1	2	2023-01-12T19:25:16.000Z	2020-05-18T18:44:11.000Z	"[""The Townhomes at Lost Canyon"",""Townhomes at Lost Canyon""]"	"[""DISABLED"",""ACTIVE""]"	"[""x6JACzSn5v"",""2SUwRyDXKV""]"
a01UL000006zb5TYAQ	2	2023-01-11T17:09:52.000Z	2023-01-11T17:07:42.000Z	"[""Oaks @ Magnolia"",""Premier Townhomes @ 1694""]"	"[""DISABLED"",""ACTIVE""]"	"[""DEkqShzsvX"",""6ZzBFpLsmv""]"
a01Dn00000HHHY2IAP	2	2023-01-04T18:18:34.000Z	2023-01-04T18:17:36.000Z	"[""Avalon Rockville Centre II"",""Avalon Rockville Centre I""]"	"[""ACTIVE"",""ACTIVE""]"	"[""kUL2p9291M"",""7Fj1FLNyhX""]"
a01Dn00000HHlyVIAT	2	2023-01-03T18:19:00.000Z	2022-02-08T16:44:14.000Z	"[""The Murray Apartments"",""The Murray""]"	"[""DISABLED"",""DISABLED""]"	"[""eWsFLV2TIe"",""evsd6Qvsbl""]"
a01Dn00000HHvBQIA1	2	2022-12-20T19:06:50.000Z	2021-08-05T22:40:37.000Z	"[""Skyview"",""Skyview 3322""]"	"[""ACTIVE"",""DISABLED""]"	"[""fbLTzswiQm"",""h6QIQR0xaI""]"
a01Dn00000HHkVTIA1	2	2022-12-09T23:24:50.000Z	2022-12-09T23:17:54.000Z	"[""Legacy at Walton Bluegrass"",""Walton Bluegrass""]"	"[""ACTIVE"",""ACTIVE""]"	"[""U1EOZNEfPX"",""zLX582z2AI""]"
a01Dn00000HHtt1IAD	2	2022-12-09T23:14:05.000Z	2022-12-09T23:00:02.000Z	"[""Woodstock West by Walton"",""Woodstock West by Walton 2""]"	"[""ACTIVE"",""DISABLED""]"	"[""CB3AFj7Zdl"",""8Vg7DEeiIT""]"
a01Dn00000HHVd1IAH	2	2022-12-08T22:22:20.000Z	2022-12-08T22:22:20.000Z	"[""The Pointe at Canton-DUP"",""The Pointe at Canton""]"	"[""DISABLED"",""ACTIVE""]"	"[""TKMwweLFL7"",""RlvEwSv5nz""]"
a01Dn00000HHVGAIA5	2	2022-12-06T22:50:51.000Z	2022-11-15T17:47:57.000Z	"[""Phillips Pass-DUP"",""Phillips Pass""]"	"[""DISABLED"",""ACTIVE""]"	"[""1aUu3J2Zah"",""vS6fOacv0A""]"
a01Dn00000HHmopIAD	2	2022-12-05T17:36:41.000Z	2022-11-14T18:17:55.000Z	"[""The Palacio"",""Palacio-DUP""]"	"[""ACTIVE"",""DISABLED""]"	"[""HFyvS97Y12"",""yWZFV5JGKa""]"
a01Dn00000HHkxGIAT	2	2022-12-05T17:08:03.000Z	2022-03-27T17:04:43.000Z	"[""Solis Reynolds Place"",""Lyra by Radius""]"	"[""DISABLED"",""DISABLED""]"	"[""9tYWBDw7nj"",""pa51fiu8sz""]"
a01UL000006zc4DYAQ	2	2022-12-02T19:24:24.000Z	2022-12-02T19:22:59.000Z	"[""Sedona Park Phase 2"",""Sedona Park Phase 1""]"	"[""ACTIVE"",""ACTIVE""]"	"[""0PWvPNsJMq"",""vM45CuJvGX""]"
a01Dn00000HHitVIAT	2	2022-11-28T16:26:22.000Z	2022-08-01T16:43:38.000Z	"[""Hangar"",""The Hangar""]"	"[""DISABLED"",""ACTIVE""]"	"[""eQmtEAiL4r"",""mvca8cF3ZK""]"
a01Dn00000HHf8oIAD	2	2022-11-22T16:56:57.000Z	2021-08-27T15:44:24.000Z	"[""Broadstone Memorial Park"",""Broadstone Memorial Park""]"	"[""ACTIVE"",""DISABLED""]"	"[""cUXoBEIyQB"",""V7z6Ozokka""]"
a01Dn00000HHvu5IAD	2	2022-11-16T22:31:34.000Z	2022-08-01T16:43:01.000Z	"[""Forty200"",""Forty200""]"	"[""ACTIVE"",""DISABLED""]"	"[""rcfJkJQ8c5"",""DFXjEFJFsk""]"
a01Dn00000HHGZfIAP	2	2022-11-16T22:29:45.000Z	2022-08-01T16:45:28.000Z	"[""Annex"",""The Annex""]"	"[""DISABLED"",""ACTIVE""]"	"[""nNR4C9cT49"",""RJJK4A38jM""]"
a01UL000006zbCEYAY	2	2022-11-16T18:39:59.000Z	2021-07-06T19:44:39.000Z	"[""Eden Ruby Lake"",""Elan Ruby Lake""]"	"[""DISABLED"",""DISABLED""]"	"[""xK1JRWF8XY"",""Pl8ssWLhgu""]"
a01Dn00000HHnIGIA1	2	2022-11-15T16:32:58.000Z	2022-03-10T23:32:52.000Z	"[""Peninsula Grove Apartments"",""Peninsula Grove Apartments""]"	"[""DISABLED"",""DISABLED""]"	"[""YdAI5DdY2i"",""8fyaKO3tnT""]"
a01Dn00000HHFylIAH	2	2022-11-09T20:14:10.000Z	2022-08-02T18:44:58.000Z	"[""AMP on the Grid"",""Amp at The Grid""]"	"[""DISABLED"",""DISABLED""]"	"[""BPiZRHXhV0"",""x5Yy22yEwr""]"
a01Dn00000HHh5DIAT	2	2022-11-09T20:12:51.000Z	2022-08-02T18:44:25.000Z	"[""Current on the Grid"",""Current at The Grid""]"	"[""DISABLED"",""DISABLED""]"	"[""Sxj3FvHsGX"",""1kftx14mJV""]"
a01Dn00000HHEqcIAH	2	2022-11-09T00:05:47.000Z	2021-04-20T19:01:16.000Z	"[""10X Miami River"",""Waterline Miami""]"	"[""ACTIVE"",""DISABLED""]"	"[""d50jTQPFTq"",""bxJqzBKc1H""]"
a01Dn00000HHKCuIAP	2	2022-11-08T18:06:10.000Z	2022-11-08T18:01:05.000Z	"[""Churchill on the Park"",""Churchill on the Park - Wrong Company""]"	"[""DISABLED"",""DISABLED""]"	"[""UodeQKToQ5"",""aB1MCwgxnT""]"
a01Dn00000HHWPEIA5	2	2022-11-08T16:43:20.000Z	2021-06-21T18:25:40.000Z	"[""Reserve at Lavista Walk"",""Reserve at LaVista""]"	"[""DISABLED"",""DISABLED""]"	"[""Sgwe6gdxRF"",""rR7cGQJFY2""]"
a01Dn00000HHG3PIAX	2	2022-11-08T16:32:17.000Z	2021-04-26T17:50:33.000Z	"[""Abberly Skye"",""Scott Crossing""]"	"[""DISABLED"",""DISABLED""]"	"[""HEhW2nJPL2"",""f8T4Ew9okE""]"
a01Dn00000HHG07IAH	2	2022-11-08T16:10:08.000Z	2021-04-26T17:52:49.000Z	"[""Abberly Onyx"",""Point On Scott""]"	"[""DISABLED"",""DISABLED""]"	"[""rdFOZWeBBp"",""MjaohvezHI""]"
a01Dn00000HHiT0IAL	2	2022-11-07T16:13:54.000Z	2022-10-31T17:40:01.000Z	"[""Visconti at Camelback Phase 2"",""The Glen at Old Town""]"	"[""ACTIVE"",""ACTIVE""]"	"[""nakaS29QV5"",""uhQiVcTCYc""]"
a01Dn00000HHS4KIAX	2	2022-11-01T16:10:47.000Z	2022-11-01T16:07:41.000Z	"[""Market Central - Watermark/Link & Union House"",""Union House""]"	"[""ACTIVE"",""ACTIVE""]"	"[""NnIN9EvrOP"",""dbfu7sKNAl""]"
a01Dn00000HHpjkIAD	2	2022-10-26T15:08:33.000Z	2022-07-28T17:51:46.000Z	"[""Reve"",""Reve""]"	"[""DISABLED"",""DISABLED""]"	"[""EyCtr85934"",""2MHxhdtJQc""]"
a01Dn00000HHXwwIAH	2	2022-10-26T14:07:17.000Z	2021-06-07T21:38:17.000Z	"[""Shoreline Gateway"",""Shoreline Gateway""]"	"[""DISABLED"",""ACTIVE""]"	"[""AHO5Yq4YoK"",""7etJKSyYv1""]"
a01UL000006zc1qYAA	2	2022-10-25T21:03:56.000Z	2022-06-24T19:38:33.000Z	"[""The Parc at South Green"",""Parc at South Green Apartments""]"	"[""DISABLED"",""ACTIVE""]"	"[""EIsiVtt4RJ"",""JAdXq0Jgej""]"
a01Dn00000HHIkRIAX	2	2022-10-17T20:11:20.000Z	2022-09-26T14:54:11.000Z	"[""The Boulevard Apartments"",""The Boulevard Apartments""]"	"[""ACTIVE"",""DISABLED""]"	"[""Ex3TlnoF2p"",""PCREYVcgXS""]"
a01Dn00000HHoOvIAL	2	2022-10-14T22:54:40.000Z	2022-10-14T22:51:29.000Z	"[""The Landing at Arrowhead Springs"",""THE LANDING AT ARROWHEAD SPRINGS-DUP""]"	"[""DISABLED"",""DISABLED""]"	"[""BpncghpPb5"",""iJaUpCvL49""]"
a01Dn00000HHRkqIAH	3	2022-10-14T22:06:50.000Z	2021-02-24T20:17:40.000Z	"[""Novel Upper Westside"",""Luna Upper Westside"",""Luna Upper Westside""]"	"[""DISABLED"",""DISABLED"",""DISABLED""]"	"[""aT7qSnozP4"",""dvmwUMFdnA"",""IQLiNjBQes""]"
a01Dn00000HHU0fIAH	3	2022-10-14T22:05:52.000Z	2021-02-25T06:02:08.000Z	"[""Osprey - wrong company"",""Osprey"",""Osprey""]"	"[""DISABLED"",""DISABLED"",""DISABLED""]"	"[""PEK0mWv18P"",""zAyNnlGK0H"",""0LOiH9Eckp""]"
a01Dn00000HHqjGIAT	2	2022-10-14T22:01:32.000Z	2021-03-05T18:17:53.000Z	"[""SkyHouse South"",""SkyHouse South""]"	"[""DISABLED"",""DISABLED""]"	"[""fJmCVNoRdf"",""yQm2S8T1aY""]"
a01Dn00000HHQBqIAP	2	2022-10-14T22:00:20.000Z	2021-12-21T19:00:27.000Z	"[""Juniper Sandy Springs"",""Juniper Sandy Springs""]"	"[""DISABLED"",""DISABLED""]"	"[""xJlKiLk21M"",""xOeLohQcUW""]"
a01Dn00000HHg9RIAT	2	2022-10-12T23:24:34.000Z	2021-09-12T14:33:32.000Z	"[""Chelsea Museum District"",""Chelsea Museum District""]"	"[""DISABLED"",""DISABLED""]"	"[""1GYkUSGQqf"",""cpYCA29DMa""]"
a01Dn00000HHdMWIA1	2	2022-10-04T17:44:52.000Z	2021-06-30T22:02:03.000Z	"[""2626 Fountain View"",""2626 Fountain View""]"	"[""DISABLED"",""DISABLED""]"	"[""Kl5MEBxoLR"",""K5kdGd1Ac4""]"
a01Dn00000HHj7TIAT	2	2022-10-03T18:09:41.000Z	2022-02-23T00:20:00.000Z	"[""Haven at Del Mar Station"",""Avalon Del Mar Station""]"	"[""ACTIVE"",""DISABLED""]"	"[""Rl9YJG6pgT"",""r6XhzqslZw""]"
a01Dn00000HHHDLIA5	2	2022-09-29T22:12:54.000Z	2020-09-17T16:20:16.000Z	"[""Ashford Brook"",""Ashford Apartment Homes""]"	"[""DISABLED"",""DISABLED""]"	"[""4iz22D0CSh"",""8zj3fdB45j""]"
a01Dn00000HHIoFIAX	2	2022-09-28T17:50:35.000Z	2020-09-17T16:19:11.000Z	"[""Brookfield Apartment Homes"",""Brookfield Park""]"	"[""DISABLED"",""DISABLED""]"	"[""JeKRcdbtEr"",""Mdeux2t1ca""]"
